solver_name,sampler_type,num_vertices,graph_id,num_edges,penalty_mode,mu_thermometer,mu_bijective,energy,minla_cost,best_known_cost,is_feasible,solve_time
QWaveSampler_path,path,11,22,24,exact,154,154,94.0,94,55,True,0.6309185028076172
QWaveSampler_path,path,11,23,31,exact,179,179,124.0,124,93,True,0.6386294364929199
QWaveSampler_path,path,11,24,31,exact,179,179,113.0,113,95,True,0.6388278007507324
QWaveSampler_path,path,11,25,28,exact,170,170,97.0,97,78,True,0.6346848011016846
QWaveSampler_path,path,11,26,22,exact,146,146,81.0,81,57,True,0.6316628456115723
QWaveSampler_path,path,11,27,26,exact,162,162,87.0,87,68,True,0.6364142894744873
QWaveSampler_path,path,11,28,27,exact,166,166,88.0,88,70,True,0.6436309814453125
QWaveSampler_path,path,11,29,29,exact,173,173,110.0,110,84,True,0.6649255752563477
QWaveSampler_path,path,11,30,25,exact,158,158,83.0,83,66,True,0.7080948352813721
QWaveSampler_path,path,11,31,28,exact,170,170,106.0,106,83,True,0.6954753398895264
QWaveSampler_path,path,11,32,26,exact,162,162,81.0,81,69,True,0.6569068431854248
QWaveSampler_path,path,11,33,31,exact,179,179,115.0,115,99,True,0.7208354473114014
QWaveSampler_path,path,11,34,28,exact,170,170,103.0,103,74,True,0.7767188549041748
QWaveSampler_path,path,11,35,34,exact,188,188,130.0,130,107,True,0.7350544929504395
QWaveSampler_path,path,11,36,25,exact,158,158,93.0,93,67,True,0.6830635070800781
QWaveSampler_path,path,11,37,27,exact,166,166,112.0,112,74,True,0.7013380527496338
QWaveSampler_path,path,11,38,25,exact,158,158,90.0,90,64,True,0.6640286445617676
QWaveSampler_path,path,11,39,28,exact,170,170,110.0,110,79,True,0.7170529365539551
QWaveSampler_path,path,11,40,31,exact,179,179,98.0,98,88,True,0.6930975914001465
QWaveSampler_path,path,11,41,24,exact,154,154,76.0,76,60,True,0.6613154411315918
QWaveSampler_path,path,11,42,27,exact,166,166,103.0,103,71,True,0.6811761856079102
QWaveSampler_path,path,11,43,32,exact,182,182,119.0,119,94,True,0.651221513748169
