solver,penalty,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,beta_schedule_type,feasible,minla_cost,lower_bound,approx_ratio,time_s
SimulatedAnnealingSampler,lucas,10,26,100,789,100,0.5,10.0,linear,True,93.0,54.000000000000014,1.722222222222222,0.002
SimulatedAnnealingSampler,lucas,10,26,100,999,100,0.5,10.0,linear,True,93.0,54.000000000000014,1.722222222222222,0.001
SimulatedAnnealingSampler,lucas,10,26,100,42,100,0.5,10.0,geometric,True,80.0,54.000000000000014,1.4814814814814812,0.001
SimulatedAnnealingSampler,lucas,10,26,100,123,100,0.5,10.0,geometric,True,71.0,54.000000000000014,1.3148148148148144,0.002
SimulatedAnnealingSampler,lucas,10,26,100,456,100,0.5,10.0,geometric,True,72.0,54.000000000000014,1.333333333333333,0.001
SimulatedAnnealingSampler,lucas,10,26,100,789,100,0.5,10.0,geometric,True,73.0,54.000000000000014,1.3518518518518514,0.002
SimulatedAnnealingSampler,lucas,10,26,100,999,100,0.5,10.0,geometric,True,76.0,54.000000000000014,1.407407407407407,0.002
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,0.1,linear,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,0.1,linear,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,0.1,linear,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,0.1,linear,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,0.1,geometric,False,,54.000000000000014,,0.011
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,0.3,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,0.3,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,0.3,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,0.3,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,0.3,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,0.3,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,0.5,linear,True,70.0,54.000000000000014,1.296296296296296,0.008
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,0.5,linear,True,71.0,54.000000000000014,1.3148148148148144,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,0.5,linear,True,79.0,54.000000000000014,1.4629629629629626,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,0.5,linear,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,0.5,linear,True,71.0,54.000000000000014,1.3148148148148144,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,0.5,geometric,True,66.0,54.000000000000014,1.222222222222222,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,0.5,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,0.5,geometric,True,71.0,54.000000000000014,1.3148148148148144,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,0.5,geometric,True,76.0,54.000000000000014,1.407407407407407,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,0.5,geometric,True,81.0,54.000000000000014,1.4999999999999996,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,1.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,1.0,geometric,True,78.0,54.000000000000014,1.444444444444444,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,1.0,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,1.0,geometric,True,69.0,54.000000000000014,1.2777777777777777,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,1.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,1.0,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,5.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.005
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.004
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,5.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.004
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,5.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.005
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,5.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.004
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,5.0,geometric,True,69.0,54.000000000000014,1.2777777777777777,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,5.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,5.0,geometric,True,69.0,54.000000000000014,1.2777777777777777,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.008
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,5.0,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,10.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.003
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,10.0,linear,True,75.0,54.000000000000014,1.3888888888888886,0.003
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,10.0,linear,True,71.0,54.000000000000014,1.3148148148148144,0.003
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,10.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.003
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,10.0,linear,True,68.0,54.000000000000014,1.2592592592592589,0.003
SimulatedAnnealingSampler,lucas,10,26,100,42,500,1e-09,10.0,geometric,True,71.0,54.000000000000014,1.3148148148148144,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,1e-09,10.0,geometric,True,74.0,54.000000000000014,1.37037037037037,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,1e-09,10.0,geometric,True,68.0,54.000000000000014,1.2592592592592589,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,1e-09,10.0,geometric,True,71.0,54.000000000000014,1.3148148148148144,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,1e-09,10.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,0.1,linear,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,0.1,linear,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,0.1,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,0.1,geometric,False,,54.000000000000014,,0.012
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,0.1,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,0.1,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,0.3,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,0.3,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,0.3,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,0.3,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,0.3,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,0.3,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,0.3,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,0.5,linear,True,70.0,54.000000000000014,1.296296296296296,0.007
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,0.5,linear,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,0.5,linear,True,65.0,54.000000000000014,1.2037037037037033,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,0.5,linear,True,66.0,54.000000000000014,1.222222222222222,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,0.5,linear,True,66.0,54.000000000000014,1.222222222222222,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,0.5,geometric,True,69.0,54.000000000000014,1.2777777777777777,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,0.5,geometric,True,71.0,54.000000000000014,1.3148148148148144,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,0.5,geometric,True,64.0,54.000000000000014,1.185185185185185,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,0.5,geometric,True,68.0,54.000000000000014,1.2592592592592589,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,0.5,geometric,True,70.0,54.000000000000014,1.296296296296296,0.01
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,1.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.006
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,1.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,1.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,1.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,1.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,1.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.008
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,1.0,geometric,True,66.0,54.000000000000014,1.222222222222222,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,5.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.004
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.005
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,5.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.004
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,5.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.004
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,5.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.004
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,5.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.008
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,5.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,10.0,linear,True,70.0,54.000000000000014,1.296296296296296,0.002
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,10.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.003
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,10.0,linear,True,73.0,54.000000000000014,1.3518518518518514,0.003
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,10.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.003
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,10.0,linear,True,72.0,54.000000000000014,1.333333333333333,0.003
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.01,10.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.01,10.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.006
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.01,10.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.01,10.0,geometric,True,66.0,54.000000000000014,1.222222222222222,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.01,10.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,0.1,linear,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,0.1,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,0.1,geometric,False,,54.000000000000014,,0.01
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,0.1,geometric,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,0.3,linear,False,,54.000000000000014,,0.007
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,0.3,linear,False,,54.000000000000014,,0.007
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,0.3,linear,False,,54.000000000000014,,0.009
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,0.3,linear,False,,54.000000000000014,,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,0.3,linear,True,74.0,54.000000000000014,1.37037037037037,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,0.3,geometric,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,0.3,geometric,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,0.3,geometric,False,,54.000000000000014,,0.007
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,0.3,geometric,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,0.3,geometric,False,,54.000000000000014,,0.008
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,0.5,linear,True,78.0,54.000000000000014,1.444444444444444,0.007
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,0.5,linear,True,67.0,54.000000000000014,1.2407407407407405,0.006
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,0.5,linear,True,67.0,54.000000000000014,1.2407407407407405,0.007
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,0.5,linear,True,68.0,54.000000000000014,1.2592592592592589,0.006
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,0.5,linear,True,69.0,54.000000000000014,1.2777777777777777,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,0.5,geometric,True,77.0,54.000000000000014,1.4259259259259256,0.007
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,0.5,geometric,True,70.0,54.000000000000014,1.296296296296296,0.007
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,0.5,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.007
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,0.5,geometric,True,66.0,54.000000000000014,1.222222222222222,0.007
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,0.5,geometric,True,75.0,54.000000000000014,1.3888888888888886,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,1.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.006
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,1.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.006
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,1.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,1.0,linear,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,1.0,linear,True,66.0,54.000000000000014,1.222222222222222,0.006
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,1.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.007
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,1.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,1.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.007
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,1.0,geometric,True,67.0,54.000000000000014,1.2407407407407405,0.006
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,1.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.007
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.004
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.004
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.004
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,5.0,linear,True,69.0,54.000000000000014,1.2777777777777777,0.004
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,5.0,linear,True,64.0,54.000000000000014,1.185185185185185,0.004
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,5.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.006
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.005
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.006
SimulatedAnnealingSampler,lucas,10,26,100,789,500,0.1,5.0,geometric,True,64.0,54.000000000000014,1.185185185185185,0.005
SimulatedAnnealingSampler,lucas,10,26,100,999,500,0.1,5.0,geometric,True,65.0,54.000000000000014,1.2037037037037033,0.005
SimulatedAnnealingSampler,lucas,10,26,100,42,500,0.1,10.0,linear,True,68.0,54.000000000000014,1.2592592592592589,0.003
SimulatedAnnealingSampler,lucas,10,26,100,123,500,0.1,10.0,linear,True,67.0,54.000000000000014,1.2407407407407405,0.003
SimulatedAnnealingSampler,lucas,10,26,100,456,500,0.1,10.0,linear,True,76.0,54.000000000000014,1.407407407407407,0.003
