solver,n,m,graph_id,seed,num_sweeps,beta_min,beta_max,beta_schedule_type,feasible,minla_cost,lower_bound,approx_ratio,time_s
SimulatedAnnealingSampler,15,46,100,789,1000,1e-09,1,linear,True,162.0,104.00000000000006,1.5576923076923068,0.02
SimulatedAnnealingSampler,15,46,100,999,1000,1e-09,1,linear,True,160.0,104.00000000000006,1.5384615384615377,0.02
SimulatedAnnealingSampler,15,46,100,42,1000,1e-09,1,geometric,True,198.0,104.00000000000006,1.9038461538461529,0.05
SimulatedAnnealingSampler,15,46,100,123,1000,1e-09,1,geometric,False,,104.00000000000006,,0.05
SimulatedAnnealingSampler,15,46,100,456,1000,1e-09,1,geometric,True,171.0,104.00000000000006,1.6442307692307685,0.05
SimulatedAnnealingSampler,15,46,100,789,1000,1e-09,1,geometric,True,164.0,104.00000000000006,1.576923076923076,0.05
SimulatedAnnealingSampler,15,46,100,999,1000,1e-09,1,geometric,True,192.0,104.00000000000006,1.8461538461538451,0.05
SimulatedAnnealingSampler,15,46,100,42,1000,1e-09,10,linear,False,,104.00000000000006,,0.006
SimulatedAnnealingSampler,15,46,100,123,1000,1e-09,10,linear,False,,104.00000000000006,,0.006
SimulatedAnnealingSampler,15,46,100,456,1000,1e-09,10,linear,False,,104.00000000000006,,0.006
SimulatedAnnealingSampler,15,46,100,789,1000,1e-09,10,linear,True,169.0,104.00000000000006,1.6249999999999991,0.006
SimulatedAnnealingSampler,15,46,100,999,1000,1e-09,10,linear,True,185.0,104.00000000000006,1.7788461538461529,0.006
SimulatedAnnealingSampler,15,46,100,42,1000,1e-09,10,geometric,True,187.0,104.00000000000006,1.798076923076922,0.046
SimulatedAnnealingSampler,15,46,100,123,1000,1e-09,10,geometric,False,,104.00000000000006,,0.046
SimulatedAnnealingSampler,15,46,100,456,1000,1e-09,10,geometric,True,184.0,104.00000000000006,1.7692307692307685,0.046
SimulatedAnnealingSampler,15,46,100,789,1000,1e-09,10,geometric,True,197.0,104.00000000000006,1.8942307692307685,0.045
SimulatedAnnealingSampler,15,46,100,999,1000,1e-09,10,geometric,True,178.0,104.00000000000006,1.7115384615384606,0.046
SimulatedAnnealingSampler,15,46,100,42,1000,0.01,1,linear,True,163.0,104.00000000000006,1.5673076923076914,0.02
SimulatedAnnealingSampler,15,46,100,123,1000,0.01,1,linear,True,162.0,104.00000000000006,1.5576923076923068,0.02
SimulatedAnnealingSampler,15,46,100,456,1000,0.01,1,linear,True,159.0,104.00000000000006,1.528846153846153,0.02
SimulatedAnnealingSampler,15,46,100,789,1000,0.01,1,linear,True,161.0,104.00000000000006,1.5480769230769222,0.02
SimulatedAnnealingSampler,15,46,100,999,1000,0.01,1,linear,True,159.0,104.00000000000006,1.528846153846153,0.02
SimulatedAnnealingSampler,15,46,100,42,1000,0.01,1,geometric,True,164.0,104.00000000000006,1.576923076923076,0.041
SimulatedAnnealingSampler,15,46,100,123,1000,0.01,1,geometric,True,173.0,104.00000000000006,1.6634615384615377,0.041
SimulatedAnnealingSampler,15,46,100,456,1000,0.01,1,geometric,True,172.0,104.00000000000006,1.6538461538461529,0.041
SimulatedAnnealingSampler,15,46,100,789,1000,0.01,1,geometric,True,164.0,104.00000000000006,1.576923076923076,0.041
SimulatedAnnealingSampler,15,46,100,999,1000,0.01,1,geometric,True,164.0,104.00000000000006,1.576923076923076,0.041
SimulatedAnnealingSampler,20,105,100,42,100,1e-09,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,123,100,1e-09,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,456,100,1e-09,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,789,100,1e-09,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,999,100,1e-09,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,42,100,1e-09,1,geometric,False,,393.12178893463664,,0.016
SimulatedAnnealingSampler,20,105,100,123,100,1e-09,1,geometric,False,,393.12178893463664,,0.015
SimulatedAnnealingSampler,20,105,100,456,100,1e-09,1,geometric,False,,393.12178893463664,,0.016
SimulatedAnnealingSampler,20,105,100,789,100,1e-09,1,geometric,False,,393.12178893463664,,0.017
SimulatedAnnealingSampler,20,105,100,999,100,1e-09,1,geometric,False,,393.12178893463664,,0.016
SimulatedAnnealingSampler,20,105,100,42,100,1e-09,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,123,100,1e-09,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,456,100,1e-09,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,789,100,1e-09,10,linear,False,,393.12178893463664,,0.004
SimulatedAnnealingSampler,20,105,100,999,100,1e-09,10,linear,False,,393.12178893463664,,0.003
SimulatedAnnealingSampler,20,105,100,42,100,1e-09,10,geometric,False,,393.12178893463664,,0.015
SimulatedAnnealingSampler,20,105,100,123,100,1e-09,10,geometric,False,,393.12178893463664,,0.015
SimulatedAnnealingSampler,20,105,100,456,100,1e-09,10,geometric,False,,393.12178893463664,,0.015
SimulatedAnnealingSampler,20,105,100,789,100,1e-09,10,geometric,False,,393.12178893463664,,0.014
SimulatedAnnealingSampler,20,105,100,999,100,1e-09,10,geometric,False,,393.12178893463664,,0.015
SimulatedAnnealingSampler,20,105,100,42,100,0.01,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,123,100,0.01,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,456,100,0.01,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,789,100,0.01,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,999,100,0.01,1,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,42,100,0.01,1,geometric,False,,393.12178893463664,,0.009
SimulatedAnnealingSampler,20,105,100,123,100,0.01,1,geometric,False,,393.12178893463664,,0.01
SimulatedAnnealingSampler,20,105,100,456,100,0.01,1,geometric,False,,393.12178893463664,,0.01
SimulatedAnnealingSampler,20,105,100,789,100,0.01,1,geometric,False,,393.12178893463664,,0.01
SimulatedAnnealingSampler,20,105,100,999,100,0.01,1,geometric,False,,393.12178893463664,,0.01
SimulatedAnnealingSampler,20,105,100,42,500,1e-09,1,linear,False,,393.12178893463664,,0.019
SimulatedAnnealingSampler,20,105,100,123,500,1e-09,1,linear,False,,393.12178893463664,,0.019
SimulatedAnnealingSampler,20,105,100,456,500,1e-09,1,linear,False,,393.12178893463664,,0.019
SimulatedAnnealingSampler,20,105,100,789,500,1e-09,1,linear,False,,393.12178893463664,,0.018
SimulatedAnnealingSampler,20,105,100,999,500,1e-09,1,linear,False,,393.12178893463664,,0.019
SimulatedAnnealingSampler,20,105,100,42,500,1e-09,1,geometric,False,,393.12178893463664,,0.067
SimulatedAnnealingSampler,20,105,100,123,500,1e-09,1,geometric,False,,393.12178893463664,,0.065
SimulatedAnnealingSampler,20,105,100,456,500,1e-09,1,geometric,False,,393.12178893463664,,0.066
SimulatedAnnealingSampler,20,105,100,789,500,1e-09,1,geometric,False,,393.12178893463664,,0.066
SimulatedAnnealingSampler,20,105,100,999,500,1e-09,1,geometric,False,,393.12178893463664,,0.065
SimulatedAnnealingSampler,20,105,100,42,500,1e-09,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,123,500,1e-09,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,456,500,1e-09,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,789,500,1e-09,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,999,500,1e-09,10,linear,False,,393.12178893463664,,0.006
SimulatedAnnealingSampler,20,105,100,42,500,1e-09,10,geometric,False,,393.12178893463664,,0.061
SimulatedAnnealingSampler,20,105,100,123,500,1e-09,10,geometric,False,,393.12178893463664,,0.061
SimulatedAnnealingSampler,20,105,100,456,500,1e-09,10,geometric,False,,393.12178893463664,,0.061
SimulatedAnnealingSampler,20,105,100,789,500,1e-09,10,geometric,False,,393.12178893463664,,0.059
SimulatedAnnealingSampler,20,105,100,999,500,1e-09,10,geometric,False,,393.12178893463664,,0.061
SimulatedAnnealingSampler,20,105,100,42,500,0.01,1,linear,False,,393.12178893463664,,0.018
SimulatedAnnealingSampler,20,105,100,123,500,0.01,1,linear,False,,393.12178893463664,,0.018
SimulatedAnnealingSampler,20,105,100,456,500,0.01,1,linear,True,613.0,393.12178893463664,1.559313213498634,0.018
SimulatedAnnealingSampler,20,105,100,789,500,0.01,1,linear,False,,393.12178893463664,,0.018
SimulatedAnnealingSampler,20,105,100,999,500,0.01,1,linear,True,589.0,393.12178893463664,1.4982634302621458,0.018
SimulatedAnnealingSampler,20,105,100,42,500,0.01,1,geometric,True,585.0,393.12178893463664,1.4880884663893978,0.037
SimulatedAnnealingSampler,20,105,100,123,500,0.01,1,geometric,True,593.0,393.12178893463664,1.508438394134894,0.037
SimulatedAnnealingSampler,20,105,100,456,500,0.01,1,geometric,False,,393.12178893463664,,0.037
SimulatedAnnealingSampler,20,105,100,789,500,0.01,1,geometric,False,,393.12178893463664,,0.036
SimulatedAnnealingSampler,20,105,100,999,500,0.01,1,geometric,False,,393.12178893463664,,0.036
SimulatedAnnealingSampler,20,105,100,42,1000,1e-09,1,linear,True,574.0,393.12178893463664,1.4601073157393407,0.034
SimulatedAnnealingSampler,20,105,100,123,1000,1e-09,1,linear,True,559.0,393.12178893463664,1.4219512012165358,0.034
SimulatedAnnealingSampler,20,105,100,456,1000,1e-09,1,linear,False,,393.12178893463664,,0.035
SimulatedAnnealingSampler,20,105,100,789,1000,1e-09,1,linear,True,576.0,393.12178893463664,1.465194797675715,0.035
SimulatedAnnealingSampler,20,105,100,999,1000,1e-09,1,linear,True,559.0,393.12178893463664,1.4219512012165358,0.034
SimulatedAnnealingSampler,20,105,100,42,1000,1e-09,1,geometric,False,,393.12178893463664,,0.127
SimulatedAnnealingSampler,20,105,100,123,1000,1e-09,1,geometric,False,,393.12178893463664,,0.127
SimulatedAnnealingSampler,20,105,100,456,1000,1e-09,1,geometric,False,,393.12178893463664,,0.13
SimulatedAnnealingSampler,20,105,100,789,1000,1e-09,1,geometric,False,,393.12178893463664,,0.128
SimulatedAnnealingSampler,20,105,100,999,1000,1e-09,1,geometric,False,,393.12178893463664,,0.131
SimulatedAnnealingSampler,20,105,100,42,1000,1e-09,10,linear,False,,393.12178893463664,,0.009
SimulatedAnnealingSampler,20,105,100,123,1000,1e-09,10,linear,False,,393.12178893463664,,0.009
SimulatedAnnealingSampler,20,105,100,456,1000,1e-09,10,linear,False,,393.12178893463664,,0.009
SimulatedAnnealingSampler,20,105,100,789,1000,1e-09,10,linear,False,,393.12178893463664,,0.01
SimulatedAnnealingSampler,20,105,100,999,1000,1e-09,10,linear,False,,393.12178893463664,,0.009
SimulatedAnnealingSampler,20,105,100,42,1000,1e-09,10,geometric,False,,393.12178893463664,,0.116
SimulatedAnnealingSampler,20,105,100,123,1000,1e-09,10,geometric,False,,393.12178893463664,,0.118
SimulatedAnnealingSampler,20,105,100,456,1000,1e-09,10,geometric,False,,393.12178893463664,,0.117
SimulatedAnnealingSampler,20,105,100,789,1000,1e-09,10,geometric,False,,393.12178893463664,,0.115
SimulatedAnnealingSampler,20,105,100,999,1000,1e-09,10,geometric,False,,393.12178893463664,,0.116
SimulatedAnnealingSampler,20,105,100,42,1000,0.01,1,linear,True,577.0,393.12178893463664,1.467738538643902,0.033
SimulatedAnnealingSampler,20,105,100,123,1000,0.01,1,linear,True,552.0,393.12178893463664,1.404145014439227,0.033
SimulatedAnnealingSampler,20,105,100,456,1000,0.01,1,linear,True,567.0,393.12178893463664,1.4423011289620318,0.033
SimulatedAnnealingSampler,20,105,100,789,1000,0.01,1,linear,True,566.0,393.12178893463664,1.4397573879938448,0.033
SimulatedAnnealingSampler,20,105,100,999,1000,0.01,1,linear,False,,393.12178893463664,,0.033
SimulatedAnnealingSampler,20,105,100,42,1000,0.01,1,geometric,False,,393.12178893463664,,0.069
SimulatedAnnealingSampler,20,105,100,123,1000,0.01,1,geometric,True,610.0,393.12178893463664,1.551681990594073,0.069
SimulatedAnnealingSampler,20,105,100,456,1000,0.01,1,geometric,True,579.0,393.12178893463664,1.472826020580276,0.07
SimulatedAnnealingSampler,20,105,100,789,1000,0.01,1,geometric,True,589.0,393.12178893463664,1.4982634302621458,0.07
SimulatedAnnealingSampler,20,105,100,999,1000,0.01,1,geometric,False,,393.12178893463664,,0.07
SimulatedAnnealingSampler,25,149,100,42,100,1e-09,1,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,123,100,1e-09,1,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,456,100,1e-09,1,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,789,100,1e-09,1,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,999,100,1e-09,1,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,42,100,1e-09,1,geometric,False,,706.3344294247354,,0.027
SimulatedAnnealingSampler,25,149,100,123,100,1e-09,1,geometric,False,,706.3344294247354,,0.028
SimulatedAnnealingSampler,25,149,100,456,100,1e-09,1,geometric,False,,706.3344294247354,,0.028
SimulatedAnnealingSampler,25,149,100,789,100,1e-09,1,geometric,False,,706.3344294247354,,0.028
SimulatedAnnealingSampler,25,149,100,999,100,1e-09,1,geometric,False,,706.3344294247354,,0.028
SimulatedAnnealingSampler,25,149,100,42,100,1e-09,10,linear,False,,706.3344294247354,,0.006
SimulatedAnnealingSampler,25,149,100,123,100,1e-09,10,linear,False,,706.3344294247354,,0.006
SimulatedAnnealingSampler,25,149,100,456,100,1e-09,10,linear,False,,706.3344294247354,,0.006
SimulatedAnnealingSampler,25,149,100,789,100,1e-09,10,linear,False,,706.3344294247354,,0.006
SimulatedAnnealingSampler,25,149,100,999,100,1e-09,10,linear,False,,706.3344294247354,,0.006
SimulatedAnnealingSampler,25,149,100,42,100,1e-09,10,geometric,False,,706.3344294247354,,0.026
SimulatedAnnealingSampler,25,149,100,123,100,1e-09,10,geometric,False,,706.3344294247354,,0.025
SimulatedAnnealingSampler,25,149,100,456,100,1e-09,10,geometric,False,,706.3344294247354,,0.025
SimulatedAnnealingSampler,25,149,100,789,100,1e-09,10,geometric,False,,706.3344294247354,,0.025
SimulatedAnnealingSampler,25,149,100,999,100,1e-09,10,geometric,False,,706.3344294247354,,0.027
SimulatedAnnealingSampler,25,149,100,42,100,0.01,1,linear,False,,706.3344294247354,,0.009
SimulatedAnnealingSampler,25,149,100,123,100,0.01,1,linear,False,,706.3344294247354,,0.009
SimulatedAnnealingSampler,25,149,100,456,100,0.01,1,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,789,100,0.01,1,linear,False,,706.3344294247354,,0.009
SimulatedAnnealingSampler,25,149,100,999,100,0.01,1,linear,False,,706.3344294247354,,0.009
SimulatedAnnealingSampler,25,149,100,42,100,0.01,1,geometric,False,,706.3344294247354,,0.016
SimulatedAnnealingSampler,25,149,100,123,100,0.01,1,geometric,False,,706.3344294247354,,0.016
SimulatedAnnealingSampler,25,149,100,456,100,0.01,1,geometric,False,,706.3344294247354,,0.016
SimulatedAnnealingSampler,25,149,100,789,100,0.01,1,geometric,False,,706.3344294247354,,0.016
SimulatedAnnealingSampler,25,149,100,999,100,0.01,1,geometric,False,,706.3344294247354,,0.016
SimulatedAnnealingSampler,25,149,100,42,500,1e-09,1,linear,False,,706.3344294247354,,0.03
SimulatedAnnealingSampler,25,149,100,123,500,1e-09,1,linear,False,,706.3344294247354,,0.03
SimulatedAnnealingSampler,25,149,100,456,500,1e-09,1,linear,False,,706.3344294247354,,0.03
SimulatedAnnealingSampler,25,149,100,789,500,1e-09,1,linear,False,,706.3344294247354,,0.03
SimulatedAnnealingSampler,25,149,100,999,500,1e-09,1,linear,False,,706.3344294247354,,0.029
SimulatedAnnealingSampler,25,149,100,42,500,1e-09,1,geometric,False,,706.3344294247354,,0.125
SimulatedAnnealingSampler,25,149,100,123,500,1e-09,1,geometric,False,,706.3344294247354,,0.126
SimulatedAnnealingSampler,25,149,100,456,500,1e-09,1,geometric,False,,706.3344294247354,,0.117
SimulatedAnnealingSampler,25,149,100,789,500,1e-09,1,geometric,False,,706.3344294247354,,0.125
SimulatedAnnealingSampler,25,149,100,999,500,1e-09,1,geometric,False,,706.3344294247354,,0.123
SimulatedAnnealingSampler,25,149,100,42,500,1e-09,10,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,123,500,1e-09,10,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,456,500,1e-09,10,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,789,500,1e-09,10,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,999,500,1e-09,10,linear,False,,706.3344294247354,,0.01
SimulatedAnnealingSampler,25,149,100,42,500,1e-09,10,geometric,False,,706.3344294247354,,0.108
SimulatedAnnealingSampler,25,149,100,123,500,1e-09,10,geometric,False,,706.3344294247354,,0.108
SimulatedAnnealingSampler,25,149,100,456,500,1e-09,10,geometric,False,,706.3344294247354,,0.112
SimulatedAnnealingSampler,25,149,100,789,500,1e-09,10,geometric,False,,706.3344294247354,,0.11
SimulatedAnnealingSampler,25,149,100,999,500,1e-09,10,geometric,False,,706.3344294247354,,0.107
SimulatedAnnealingSampler,25,149,100,42,500,0.01,1,linear,False,,706.3344294247354,,0.029
SimulatedAnnealingSampler,25,149,100,123,500,0.01,1,linear,False,,706.3344294247354,,0.029
SimulatedAnnealingSampler,25,149,100,456,500,0.01,1,linear,False,,706.3344294247354,,0.029
SimulatedAnnealingSampler,25,149,100,789,500,0.01,1,linear,False,,706.3344294247354,,0.028
SimulatedAnnealingSampler,25,149,100,999,500,0.01,1,linear,False,,706.3344294247354,,0.029
SimulatedAnnealingSampler,25,149,100,42,500,0.01,1,geometric,False,,706.3344294247354,,0.063
SimulatedAnnealingSampler,25,149,100,123,500,0.01,1,geometric,False,,706.3344294247354,,0.061
SimulatedAnnealingSampler,25,149,100,456,500,0.01,1,geometric,False,,706.3344294247354,,0.063
SimulatedAnnealingSampler,25,149,100,789,500,0.01,1,geometric,False,,706.3344294247354,,0.067
SimulatedAnnealingSampler,25,149,100,999,500,0.01,1,geometric,False,,706.3344294247354,,0.065
SimulatedAnnealingSampler,25,149,100,42,1000,1e-09,1,linear,False,,706.3344294247354,,0.055
SimulatedAnnealingSampler,25,149,100,123,1000,1e-09,1,linear,False,,706.3344294247354,,0.054
SimulatedAnnealingSampler,25,149,100,456,1000,1e-09,1,linear,False,,706.3344294247354,,0.054
SimulatedAnnealingSampler,25,149,100,789,1000,1e-09,1,linear,False,,706.3344294247354,,0.055
SimulatedAnnealingSampler,25,149,100,999,1000,1e-09,1,linear,True,998.0,706.3344294247354,1.4129284350655364,0.055
SimulatedAnnealingSampler,25,149,100,42,1000,1e-09,1,geometric,False,,706.3344294247354,,0.228
SimulatedAnnealingSampler,25,149,100,123,1000,1e-09,1,geometric,False,,706.3344294247354,,0.238
SimulatedAnnealingSampler,25,149,100,456,1000,1e-09,1,geometric,False,,706.3344294247354,,0.237
SimulatedAnnealingSampler,25,149,100,789,1000,1e-09,1,geometric,False,,706.3344294247354,,0.238
SimulatedAnnealingSampler,25,149,100,999,1000,1e-09,1,geometric,False,,706.3344294247354,,0.245
SimulatedAnnealingSampler,25,149,100,42,1000,1e-09,10,linear,False,,706.3344294247354,,0.015
SimulatedAnnealingSampler,25,149,100,123,1000,1e-09,10,linear,False,,706.3344294247354,,0.015
SimulatedAnnealingSampler,25,149,100,456,1000,1e-09,10,linear,False,,706.3344294247354,,0.015
SimulatedAnnealingSampler,25,149,100,789,1000,1e-09,10,linear,False,,706.3344294247354,,0.014
SimulatedAnnealingSampler,25,149,100,999,1000,1e-09,10,linear,False,,706.3344294247354,,0.015
SimulatedAnnealingSampler,25,149,100,42,1000,1e-09,10,geometric,False,,706.3344294247354,,0.208
SimulatedAnnealingSampler,25,149,100,123,1000,1e-09,10,geometric,False,,706.3344294247354,,0.205
SimulatedAnnealingSampler,25,149,100,456,1000,1e-09,10,geometric,False,,706.3344294247354,,0.211
SimulatedAnnealingSampler,25,149,100,789,1000,1e-09,10,geometric,False,,706.3344294247354,,0.222
SimulatedAnnealingSampler,25,149,100,999,1000,1e-09,10,geometric,False,,706.3344294247354,,0.222
SimulatedAnnealingSampler,25,149,100,42,1000,0.01,1,linear,False,,706.3344294247354,,0.052
SimulatedAnnealingSampler,25,149,100,123,1000,0.01,1,linear,False,,706.3344294247354,,0.053
SimulatedAnnealingSampler,25,149,100,456,1000,0.01,1,linear,False,,706.3344294247354,,0.052
SimulatedAnnealingSampler,25,149,100,789,1000,0.01,1,linear,True,1056.0,706.3344294247354,1.495042512454115,0.053
SimulatedAnnealingSampler,25,149,100,999,1000,0.01,1,linear,False,,706.3344294247354,,0.053
SimulatedAnnealingSampler,25,149,100,42,1000,0.01,1,geometric,False,,706.3344294247354,,0.119
SimulatedAnnealingSampler,25,149,100,123,1000,0.01,1,geometric,True,1020.0,706.3344294247354,1.4440751540749972,0.114
SimulatedAnnealingSampler,25,149,100,456,1000,0.01,1,geometric,False,,706.3344294247354,,0.12
SimulatedAnnealingSampler,25,149,100,789,1000,0.01,1,geometric,False,,706.3344294247354,,0.12
SimulatedAnnealingSampler,25,149,100,999,1000,0.01,1,geometric,False,,706.3344294247354,,0.116
