n,m,beta_min,beta_max,bqm_is_normalized,space_type,annealing_type,seed,energy,feasible,minla_cost,optimal_cost,relative_gap,time_s
25,151,1e-09,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.157
25,151,1e-09,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.153
25,151,1e-09,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.152
25,151,1e-09,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.161
25,151,1e-09,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.133
25,151,1e-08,1e-08,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.156
25,151,1e-08,1e-07,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.166
25,151,1e-08,1e-06,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-08,1e-05,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.147
25,151,1e-08,0.0001,True,power (1/2),fixed_Hp,42,30.956469165662096,False,,,,0.148
25,151,1e-08,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.164
25,151,1e-08,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.149
25,151,1e-08,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.156
25,151,1e-08,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.158
25,151,1e-08,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.137
25,151,1e-07,1e-07,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.149
25,151,1e-07,1e-06,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.143
25,151,1e-07,1e-05,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.158
25,151,1e-07,0.0001,True,power (1/2),fixed_Hp,42,30.956469165662096,False,,,,0.161
25,151,1e-07,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.149
25,151,1e-07,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.159
25,151,1e-07,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.155
25,151,1e-07,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.159
25,151,1e-07,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.13
25,151,1e-06,1e-06,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.147
25,151,1e-06,1e-05,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.147
25,151,1e-06,0.0001,True,power (1/2),fixed_Hp,42,30.956469165662096,False,,,,0.154
25,151,1e-06,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.158
25,151,1e-06,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.153
25,151,1e-06,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.152
25,151,1e-06,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.161
25,151,1e-06,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.13
25,151,1e-05,1e-05,True,power (1/2),fixed_Hp,42,29.56711003627882,False,,,,0.153
25,151,1e-05,0.0001,True,power (1/2),fixed_Hp,42,30.956469165662096,False,,,,0.153
25,151,1e-05,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.152
25,151,1e-05,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.158
25,151,1e-05,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.154
25,151,1e-05,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.157
25,151,1e-05,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.133
25,151,0.0001,0.0001,True,power (1/2),fixed_Hp,42,30.956469165662096,False,,,,0.152
25,151,0.0001,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.163
25,151,0.0001,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.159
25,151,0.0001,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.157
25,151,0.0001,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.167
25,151,0.0001,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.15
25,151,0.001,0.001,True,power (1/2),fixed_Hp,42,30.409915356714116,False,,,,0.152
25,151,0.001,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.15
25,151,0.001,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.158
25,151,0.001,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.163
25,151,0.001,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.13
25,151,0.01,0.01,True,power (1/2),fixed_Hp,42,32.11608222491242,False,,,,0.146
25,151,0.01,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.15
25,151,0.01,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.163
25,151,0.01,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.134
25,151,0.1,0.1,True,power (1/2),fixed_Hp,42,28.71946795647225,False,,,,0.155
25,151,0.1,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.165
25,151,0.1,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,1.0,1.0,True,power (1/2),fixed_Hp,42,21.31680773881812,False,,,,0.157
25,151,1.0,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.13
25,151,10.0,10.0,True,power (1/2),fixed_Hp,42,6.286577992748985,False,,,,0.133
25,151,1e-09,1e-09,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.146
25,151,1e-09,1e-08,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.148
25,151,1e-09,1e-07,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-09,1e-06,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.148
25,151,1e-09,1e-05,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.147
25,151,1e-09,0.0001,True,power (2),fixed_Hp,42,30.956469165662096,False,,,,0.15
25,151,1e-09,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.154
25,151,1e-09,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.161
25,151,1e-09,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.156
25,151,1e-09,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.159
25,151,1e-09,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,1e-08,1e-08,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.146
25,151,1e-08,1e-07,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.146
25,151,1e-08,1e-06,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.145
25,151,1e-08,1e-05,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-08,0.0001,True,power (2),fixed_Hp,42,30.956469165662096,False,,,,0.149
25,151,1e-08,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.155
25,151,1e-08,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.153
25,151,1e-08,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.153
25,151,1e-08,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.157
25,151,1e-08,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.131
25,151,1e-07,1e-07,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.158
25,151,1e-07,1e-06,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.149
25,151,1e-07,1e-05,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.148
25,151,1e-07,0.0001,True,power (2),fixed_Hp,42,30.956469165662096,False,,,,0.147
25,151,1e-07,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.154
25,151,1e-07,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.147
25,151,1e-07,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.161
25,151,1e-07,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.163
25,151,1e-07,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.131
25,151,1e-06,1e-06,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.151
25,151,1e-06,1e-05,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-06,0.0001,True,power (2),fixed_Hp,42,30.956469165662096,False,,,,0.147
25,151,1e-06,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.151
25,151,1e-06,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.155
25,151,1e-06,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.153
25,151,1e-06,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.156
25,151,1e-06,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.127
25,151,1e-05,1e-05,True,power (2),fixed_Hp,42,29.56711003627882,False,,,,0.15
25,151,1e-05,0.0001,True,power (2),fixed_Hp,42,30.956469165662096,False,,,,0.146
25,151,1e-05,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.157
25,151,1e-05,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.148
25,151,1e-05,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.155
25,151,1e-05,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.158
25,151,1e-05,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,0.0001,0.0001,True,power (2),fixed_Hp,42,30.956469165662096,False,,,,0.153
25,151,0.0001,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.156
25,151,0.0001,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.158
25,151,0.0001,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.155
25,151,0.0001,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.16
25,151,0.0001,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.138
25,151,0.001,0.001,True,power (2),fixed_Hp,42,30.409915356714116,False,,,,0.151
25,151,0.001,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.15
25,151,0.001,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.149
25,151,0.001,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.161
25,151,0.001,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.13
25,151,0.01,0.01,True,power (2),fixed_Hp,42,32.11608222491242,False,,,,0.15
25,151,0.01,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.151
25,151,0.01,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.162
25,151,0.01,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.128
25,151,0.1,0.1,True,power (2),fixed_Hp,42,28.71946795647225,False,,,,0.16
25,151,0.1,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.16
25,151,0.1,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.136
25,151,1.0,1.0,True,power (2),fixed_Hp,42,21.31680773881812,False,,,,0.159
25,151,1.0,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.137
25,151,10.0,10.0,True,power (2),fixed_Hp,42,6.286577992748985,False,,,,0.139
25,151,1e-09,1e-09,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.15
25,151,1e-09,1e-08,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.145
25,151,1e-09,1e-07,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.161
25,151,1e-09,1e-06,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.162
25,151,1e-09,1e-05,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.15
25,151,1e-09,0.0001,True,geometric,fixed_Hp,42,30.956469165662096,False,,,,0.157
25,151,1e-09,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.147
25,151,1e-09,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.157
25,151,1e-09,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.166
25,151,1e-09,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.161
25,151,1e-09,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.137
25,151,1e-08,1e-08,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.156
25,151,1e-08,1e-07,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.15
25,151,1e-08,1e-06,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.154
25,151,1e-08,1e-05,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.155
25,151,1e-08,0.0001,True,geometric,fixed_Hp,42,30.956469165662096,False,,,,0.151
25,151,1e-08,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.157
25,151,1e-08,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.162
25,151,1e-08,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.154
25,151,1e-08,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.168
25,151,1e-08,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.134
25,151,1e-07,1e-07,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.152
25,151,1e-07,1e-06,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.149
25,151,1e-07,1e-05,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.155
25,151,1e-07,0.0001,True,geometric,fixed_Hp,42,30.956469165662096,False,,,,0.153
25,151,1e-07,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.157
25,151,1e-07,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.153
25,151,1e-07,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.165
25,151,1e-07,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.164
25,151,1e-07,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.13
25,151,1e-06,1e-06,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.149
25,151,1e-06,1e-05,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.149
25,151,1e-06,0.0001,True,geometric,fixed_Hp,42,30.956469165662096,False,,,,0.148
25,151,1e-06,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.153
25,151,1e-06,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.161
25,151,1e-06,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.155
25,151,1e-06,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.158
25,151,1e-06,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.134
25,151,1e-05,1e-05,True,geometric,fixed_Hp,42,29.56711003627882,False,,,,0.151
25,151,1e-05,0.0001,True,geometric,fixed_Hp,42,30.956469165662096,False,,,,0.156
25,151,1e-05,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.155
25,151,1e-05,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.16
25,151,1e-05,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.149
25,151,1e-05,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.166
25,151,1e-05,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.133
25,151,0.0001,0.0001,True,geometric,fixed_Hp,42,30.956469165662096,False,,,,0.156
25,151,0.0001,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.158
25,151,0.0001,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.164
25,151,0.0001,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.159
25,151,0.0001,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.162
25,151,0.0001,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.135
25,151,0.001,0.001,True,geometric,fixed_Hp,42,30.409915356714116,False,,,,0.154
25,151,0.001,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.158
25,151,0.001,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.153
25,151,0.001,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.162
25,151,0.001,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,0.01,0.01,True,geometric,fixed_Hp,42,32.11608222491242,False,,,,0.151
25,151,0.01,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.163
25,151,0.01,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.162
25,151,0.01,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.134
25,151,0.1,0.1,True,geometric,fixed_Hp,42,28.71946795647225,False,,,,0.159
25,151,0.1,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.159
25,151,0.1,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.132
25,151,1.0,1.0,True,geometric,fixed_Hp,42,21.31680773881812,False,,,,0.162
25,151,1.0,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.133
25,151,10.0,10.0,True,geometric,fixed_Hp,42,6.286577992748985,False,,,,0.129
25,151,1e-09,1e-09,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.151
25,151,1e-09,1e-08,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.152
25,151,1e-09,1e-07,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.158
25,151,1e-09,1e-06,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.159
25,151,1e-09,1e-05,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.154
25,151,1e-09,0.0001,True,linear,fixed_Hd,42,29.07134220072864,False,,,,0.151
25,151,1e-09,0.001,True,linear,fixed_Hd,42,29.194679564694777,False,,,,0.154
25,151,1e-09,0.01,True,linear,fixed_Hd,42,29.51632406288098,False,,,,0.153
25,151,1e-09,0.1,True,linear,fixed_Hd,42,32.47037484885439,False,,,,0.156
25,151,1e-09,1.0,True,linear,fixed_Hd,42,19.860943168080368,False,,,,0.176
25,151,1e-09,10.0,True,linear,fixed_Hd,42,6.025392986703,False,,,,0.142
25,151,1e-08,1e-08,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.152
25,151,1e-08,1e-07,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.153
25,151,1e-08,1e-06,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.158
25,151,1e-08,1e-05,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.153
25,151,1e-08,0.0001,True,linear,fixed_Hd,42,29.07134220072864,False,,,,0.156
25,151,1e-08,0.001,True,linear,fixed_Hd,42,29.194679564694777,False,,,,0.155
25,151,1e-08,0.01,True,linear,fixed_Hd,42,29.51632406288098,False,,,,0.161
25,151,1e-08,0.1,True,linear,fixed_Hd,42,32.47037484885439,False,,,,0.156
25,151,1e-08,1.0,True,linear,fixed_Hd,42,19.860943168080368,False,,,,0.155
25,151,1e-08,10.0,True,linear,fixed_Hd,42,6.025392986703,False,,,,0.149
25,151,1e-07,1e-07,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.151
25,151,1e-07,1e-06,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.161
25,151,1e-07,1e-05,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.151
25,151,1e-07,0.0001,True,linear,fixed_Hd,42,29.07134220072864,False,,,,0.157
25,151,1e-07,0.001,True,linear,fixed_Hd,42,29.194679564694777,False,,,,0.16
25,151,1e-07,0.01,True,linear,fixed_Hd,42,29.51632406288098,False,,,,0.156
25,151,1e-07,0.1,True,linear,fixed_Hd,42,32.47037484885439,False,,,,0.157
25,151,1e-07,1.0,True,linear,fixed_Hd,42,19.860943168080368,False,,,,0.158
25,151,1e-07,10.0,True,linear,fixed_Hd,42,6.025392986703,False,,,,0.146
25,151,1e-06,1e-06,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.157
25,151,1e-06,1e-05,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.158
25,151,1e-06,0.0001,True,linear,fixed_Hd,42,29.07134220072864,False,,,,0.162
25,151,1e-06,0.001,True,linear,fixed_Hd,42,29.194679564694777,False,,,,0.155
25,151,1e-06,0.01,True,linear,fixed_Hd,42,29.51632406288098,False,,,,0.159
25,151,1e-06,0.1,True,linear,fixed_Hd,42,32.47037484885439,False,,,,0.166
25,151,1e-06,1.0,True,linear,fixed_Hd,42,19.860943168080368,False,,,,0.152
25,151,1e-06,10.0,True,linear,fixed_Hd,42,6.025392986703,False,,,,0.142
25,151,1e-05,1e-05,True,linear,fixed_Hd,42,29.56711003627882,False,,,,0.149
25,151,1e-05,0.0001,True,linear,fixed_Hd,42,29.68077388150253,False,,,,0.15
25,151,1e-05,0.001,True,linear,fixed_Hd,42,29.61789600967663,False,,,,0.149
25,151,1e-05,0.01,True,linear,fixed_Hd,42,30.816203143896693,False,,,,0.158
25,151,1e-05,0.1,True,linear,fixed_Hd,42,27.047158403872572,False,,,,0.157
25,151,1e-05,1.0,True,linear,fixed_Hd,42,19.903264812578605,False,,,,0.18
25,151,1e-05,10.0,True,linear,fixed_Hd,42,5.593712212821739,False,,,,0.15
25,151,0.0001,0.0001,True,linear,fixed_Hd,42,30.956469165662096,False,,,,0.152
25,151,0.0001,0.001,True,linear,fixed_Hd,42,30.825876662639136,False,,,,0.156
25,151,0.0001,0.01,True,linear,fixed_Hd,42,28.483675937125234,False,,,,0.152
25,151,0.0001,0.1,True,linear,fixed_Hd,42,25.957678355504854,False,,,,0.16
25,151,0.0001,1.0,True,linear,fixed_Hd,42,19.06650544135716,False,,,,0.16
25,151,0.0001,10.0,True,linear,fixed_Hd,42,5.805320435312282,False,,,,0.144
25,151,0.001,0.001,True,linear,fixed_Hd,42,30.409915356714116,False,,,,0.158
25,151,0.001,0.01,True,linear,fixed_Hd,42,29.169286577995873,False,,,,0.157
25,151,0.001,0.1,True,linear,fixed_Hd,42,30.42321644498492,False,,,,0.161
25,151,0.001,1.0,True,linear,fixed_Hd,42,22.442563482469854,False,,,,0.159
25,151,0.001,10.0,True,linear,fixed_Hd,42,6.0616686819873316,False,,,,0.144
25,151,0.01,0.01,True,linear,fixed_Hd,42,32.11608222491242,False,,,,0.159
25,151,0.01,0.1,True,linear,fixed_Hd,42,26.333736396617404,False,,,,0.154
25,151,0.01,1.0,True,linear,fixed_Hd,42,21.38089480048668,False,,,,0.163
25,151,0.01,10.0,True,linear,fixed_Hd,42,6.46311970979821,False,,,,0.141
25,151,0.1,0.1,True,linear,fixed_Hd,42,28.71946795647225,False,,,,0.16
25,151,0.1,1.0,True,linear,fixed_Hd,42,18.943168077391206,False,,,,0.157
25,151,0.1,10.0,True,linear,fixed_Hd,42,5.626360338577548,False,,,,0.147
25,151,1.0,1.0,True,linear,fixed_Hd,42,21.31680773881812,False,,,,0.166
25,151,1.0,10.0,True,linear,fixed_Hd,42,5.910519951636811,False,,,,0.144
25,151,10.0,10.0,True,linear,fixed_Hd,42,6.286577992748985,False,,,,0.13
25,151,1e-09,1e-09,True,power (1/2),fixed_Hd,42,29.56711003627882,False,,,,0.156
25,151,1e-09,1e-08,True,power (1/2),fixed_Hd,42,28.742442563485593,False,,,,0.153
25,151,1e-09,1e-07,True,power (1/2),fixed_Hd,42,31.70737605804423,False,,,,0.156
25,151,1e-09,1e-06,True,power (1/2),fixed_Hd,42,29.002418379688713,False,,,,0.152
25,151,1e-09,1e-05,True,power (1/2),fixed_Hd,42,29.71463119710105,False,,,,0.159
25,151,1e-09,0.0001,True,power (1/2),fixed_Hd,42,26.625151148733366,False,,,,0.162
25,151,1e-09,0.001,True,power (1/2),fixed_Hd,42,29.906892382107056,False,,,,0.153
25,151,1e-09,0.01,True,power (1/2),fixed_Hd,42,25.596130592506082,False,,,,0.158
25,151,1e-09,0.1,True,power (1/2),fixed_Hd,42,26.96614268440456,False,,,,0.152
25,151,1e-09,1.0,True,power (1/2),fixed_Hd,42,17.32285368803193,False,,,,0.153
25,151,1e-09,10.0,True,power (1/2),fixed_Hd,42,13.253929866991935,False,,,,0.156
25,151,1e-08,1e-08,True,power (1/2),fixed_Hd,42,30.956469165662096,False,,,,0.16
25,151,1e-08,1e-07,True,power (1/2),fixed_Hd,42,31.328899637246167,False,,,,0.15
25,151,1e-08,1e-06,True,power (1/2),fixed_Hd,42,30.343409915359835,False,,,,0.156
25,151,1e-08,1e-05,True,power (1/2),fixed_Hd,42,33.10399032648434,False,,,,0.153
25,151,1e-08,0.0001,True,power (1/2),fixed_Hd,42,26.625151148733366,False,,,,0.16
25,151,1e-08,0.001,True,power (1/2),fixed_Hd,42,29.906892382107056,False,,,,0.153
25,151,1e-08,0.01,True,power (1/2),fixed_Hd,42,25.596130592506082,False,,,,0.158
25,151,1e-08,0.1,True,power (1/2),fixed_Hd,42,26.96614268440456,False,,,,0.159
25,151,1e-08,1.0,True,power (1/2),fixed_Hd,42,17.32285368803193,False,,,,0.159
25,151,1e-08,10.0,True,power (1/2),fixed_Hd,42,13.253929866991935,False,,,,0.153
25,151,1e-07,1e-07,True,power (1/2),fixed_Hd,42,31.732769044743137,False,,,,0.155
25,151,1e-07,1e-06,True,power (1/2),fixed_Hd,42,27.648125755746754,False,,,,0.156
25,151,1e-07,1e-05,True,power (1/2),fixed_Hd,42,28.858524788394842,False,,,,0.159
25,151,1e-07,0.0001,True,power (1/2),fixed_Hd,42,29.64933494558958,False,,,,0.15
25,151,1e-07,0.001,True,power (1/2),fixed_Hd,42,27.922611850063536,False,,,,0.156
25,151,1e-07,0.01,True,power (1/2),fixed_Hd,42,27.68077388150244,False,,,,0.159
25,151,1e-07,0.1,True,power (1/2),fixed_Hd,42,25.19588875453761,False,,,,0.157
25,151,1e-07,1.0,True,power (1/2),fixed_Hd,42,17.32285368803193,False,,,,0.159
25,151,1e-07,10.0,True,power (1/2),fixed_Hd,42,13.253929866991935,False,,,,0.157
25,151,1e-06,1e-06,True,power (1/2),fixed_Hd,42,30.409915356714116,False,,,,0.155
25,151,1e-06,1e-05,True,power (1/2),fixed_Hd,42,29.759371221284876,False,,,,0.159
25,151,1e-06,0.0001,True,power (1/2),fixed_Hd,42,27.914147521163933,False,,,,0.154
25,151,1e-06,0.001,True,power (1/2),fixed_Hd,42,27.49214026602484,False,,,,0.149
25,151,1e-06,0.01,True,power (1/2),fixed_Hd,42,28.979443772675392,False,,,,0.158
25,151,1e-06,0.1,True,power (1/2),fixed_Hd,42,23.77388149939845,False,,,,0.158
25,151,1e-06,1.0,True,power (1/2),fixed_Hd,42,17.32285368803193,False,,,,0.162
25,151,1e-06,10.0,True,power (1/2),fixed_Hd,42,12.736396614271168,False,,,,0.162
25,151,1e-05,1e-05,True,power (1/2),fixed_Hd,42,29.50302297461014,False,,,,0.161
25,151,1e-05,0.0001,True,power (1/2),fixed_Hd,42,31.339782345831345,False,,,,0.159
25,151,1e-05,0.001,True,power (1/2),fixed_Hd,42,31.09552599758472,False,,,,0.156
