num_sweeps,beta_min,beta_max,beta_schedule_type,num_sweeps_per_beta,randomize_order,proposal_acceptance_criteria,feasibility_rate,best_cost,lower_bound,approx_ratio,time_s
1000,0.5,1.0,geometric,10,False,Metropolis,0.0,,593,,0.832
1000,0.5,1.0,geometric,10,False,Gibbs,0.0,,593,,0.573
1000,0.5,1.0,geometric,10,True,Metropolis,0.0,,593,,1.013
1000,0.5,1.0,geometric,10,True,Gibbs,0.0,,593,,0.633
1000,0.5,5.0,linear,1,False,Metropolis,0.0,,593,,0.787
1000,0.5,5.0,linear,1,False,Gibbs,0.0,,593,,0.6
1000,0.5,5.0,linear,1,True,Metropolis,0.0,,593,,0.942
1000,0.5,5.0,linear,1,True,Gibbs,0.0,,593,,0.649
1000,0.5,5.0,linear,5,False,Metropolis,0.0,,593,,0.796
1000,0.5,5.0,linear,5,False,Gibbs,0.0,,593,,0.608
1000,0.5,5.0,linear,5,True,Metropolis,0.0,,593,,0.937
1000,0.5,5.0,linear,5,True,Gibbs,0.0,,593,,0.653
1000,0.5,5.0,linear,10,False,Metropolis,0.0,,593,,0.793
1000,0.5,5.0,linear,10,False,Gibbs,0.0,,593,,0.598
1000,0.5,5.0,linear,10,True,Metropolis,0.0,,593,,0.946
1000,0.5,5.0,linear,10,True,Gibbs,0.0,,593,,0.658
1000,0.5,5.0,geometric,1,False,Metropolis,0.0,,593,,0.812
1000,0.5,5.0,geometric,1,False,Gibbs,0.0,,593,,0.589
1000,0.5,5.0,geometric,1,True,Metropolis,0.0,,593,,0.965
1000,0.5,5.0,geometric,1,True,Gibbs,0.0,,593,,0.655
1000,0.5,5.0,geometric,5,False,Metropolis,0.0,,593,,0.811
1000,0.5,5.0,geometric,5,False,Gibbs,0.0,,593,,0.593
1000,0.5,5.0,geometric,5,True,Metropolis,0.0,,593,,0.967
1000,0.5,5.0,geometric,5,True,Gibbs,0.0,,593,,0.639
1000,0.5,5.0,geometric,10,False,Metropolis,0.0,,593,,0.818
1000,0.5,5.0,geometric,10,False,Gibbs,0.0,,593,,0.604
1000,0.5,5.0,geometric,10,True,Metropolis,0.0,,593,,0.965
1000,0.5,5.0,geometric,10,True,Gibbs,0.0,,593,,0.64
1000,0.5,10.0,linear,1,False,Metropolis,0.0,,593,,0.755
1000,0.5,10.0,linear,1,False,Gibbs,0.0,,593,,0.6
1000,0.5,10.0,linear,1,True,Metropolis,0.0,,593,,0.885
1000,0.5,10.0,linear,1,True,Gibbs,0.0,,593,,0.662
1000,0.5,10.0,linear,5,False,Metropolis,0.0,,593,,0.802
1000,0.5,10.0,linear,5,False,Gibbs,0.0,,593,,0.653
1000,0.5,10.0,linear,5,True,Metropolis,0.0,,593,,0.919
1000,0.5,10.0,linear,5,True,Gibbs,0.0,,593,,0.7
1000,0.5,10.0,linear,10,False,Metropolis,0.0,,593,,0.776
1000,0.5,10.0,linear,10,False,Gibbs,0.0,,593,,0.626
1000,0.5,10.0,linear,10,True,Metropolis,0.0,,593,,0.904
1000,0.5,10.0,linear,10,True,Gibbs,0.0,,593,,0.661
1000,0.5,10.0,geometric,1,False,Metropolis,0.0,,593,,0.797
1000,0.5,10.0,geometric,1,False,Gibbs,0.0,,593,,0.592
1000,0.5,10.0,geometric,1,True,Metropolis,0.0,,593,,0.949
1000,0.5,10.0,geometric,1,True,Gibbs,0.0,,593,,0.653
1000,0.5,10.0,geometric,5,False,Metropolis,0.0,,593,,0.809
1000,0.5,10.0,geometric,5,False,Gibbs,0.0,,593,,0.607
1000,0.5,10.0,geometric,5,True,Metropolis,0.0,,593,,0.96
1000,0.5,10.0,geometric,5,True,Gibbs,0.0,,593,,0.654
1000,0.5,10.0,geometric,10,False,Metropolis,0.0,,593,,0.789
1000,0.5,10.0,geometric,10,False,Gibbs,0.0,,593,,0.629
1000,0.5,10.0,geometric,10,True,Metropolis,0.0,,593,,0.996
1000,0.5,10.0,geometric,10,True,Gibbs,0.0,,593,,0.672
