n,m,graph_id,solver,penalty,feasible,feasible_seed_count,avg_minla_cost,lower_bound,approx_ratio,time_s,num_seeds,num_reads,num_sweeps,beta_schedule_type,beta_min,beta_max
15,52,3,SimulatedAnnealingSampler,lucas,True,5,197.8,130.0,1.5215384615384617,0.111,5,10,1000,linear,0.1,0.5
15,52,3,SimulatedAnnealingSampler,exact,True,1,234.0,130.0,1.8,0.074,5,10,1000,geometric,0.01,0.1
15,53,4,SimulatedAnnealingSampler,lucas,True,5,198.8,135.0,1.4725925925925927,0.106,5,10,1000,linear,0.1,0.5
15,53,4,SimulatedAnnealingSampler,exact,True,4,303.5,135.0,2.248148148148148,0.079,5,10,1000,geometric,0.01,0.1
15,51,5,SimulatedAnnealingSampler,lucas,True,5,187.6,125.0,1.5008,0.116,5,10,1000,linear,0.1,0.5
15,51,5,SimulatedAnnealingSampler,exact,True,3,279.3333333333333,125.0,2.2346666666666666,0.08,5,10,1000,geometric,0.01,0.1
15,51,6,SimulatedAnnealingSampler,lucas,True,5,183.2,125.0,1.4656,0.111,5,10,1000,linear,0.1,0.5
15,51,6,SimulatedAnnealingSampler,exact,True,3,272.0,125.0,2.176,0.076,5,10,1000,geometric,0.01,0.1
15,45,7,SimulatedAnnealingSampler,lucas,True,2,176.5,128.3015133988632,1.3756657682696039,0.125,5,10,1000,linear,0.1,0.5
15,45,7,SimulatedAnnealingSampler,exact,True,5,233.6,128.3015133988632,1.8207111811205634,0.081,5,10,1000,geometric,0.01,0.1
15,44,8,SimulatedAnnealingSampler,lucas,True,5,186.8,120.09240222499979,1.555468926752084,0.126,5,10,1000,linear,0.1,0.5
15,44,8,SimulatedAnnealingSampler,exact,True,5,215.2,120.09240222499979,1.7919534959156769,0.082,5,10,1000,geometric,0.01,0.1
15,55,9,SimulatedAnnealingSampler,lucas,True,5,205.0,145.0,1.4137931034482758,0.116,5,10,1000,linear,0.1,0.5
15,55,9,SimulatedAnnealingSampler,exact,True,3,294.6666666666667,145.0,2.032183908045977,0.076,5,10,1000,geometric,0.01,0.1
15,50,10,SimulatedAnnealingSampler,lucas,True,5,189.8,120.00000000000006,1.581666666666666,0.111,5,10,1000,linear,0.1,0.5
15,50,10,SimulatedAnnealingSampler,exact,True,4,257.0,120.00000000000006,2.1416666666666657,0.078,5,10,1000,geometric,0.01,0.1
15,54,11,SimulatedAnnealingSampler,lucas,True,5,215.8,146.03235648319463,1.4777546921584752,0.109,5,10,1000,linear,0.1,0.5
15,54,11,SimulatedAnnealingSampler,exact,True,4,280.25,146.03235648319463,1.9190952385422275,0.076,5,10,1000,geometric,0.01,0.1
15,54,12,SimulatedAnnealingSampler,lucas,True,5,209.6,140.0,1.497142857142857,0.111,5,10,1000,linear,0.1,0.5
15,54,12,SimulatedAnnealingSampler,exact,True,5,279.2,140.0,1.9942857142857142,0.074,5,10,1000,geometric,0.01,0.1
15,55,13,SimulatedAnnealingSampler,lucas,True,5,219.8,149.06043865626646,1.4745696576598641,0.115,5,10,1000,linear,0.1,0.5
15,55,13,SimulatedAnnealingSampler,exact,True,1,314.0,149.06043865626646,2.1065280823712342,0.076,5,10,1000,geometric,0.01,0.1
15,46,14,SimulatedAnnealingSampler,lucas,True,1,174.0,104.00000000000006,1.6730769230769222,0.111,5,10,1000,linear,0.1,0.5
15,46,14,SimulatedAnnealingSampler,exact,True,4,226.5,104.00000000000006,2.177884615384614,0.077,5,10,1000,geometric,0.01,0.1
15,53,15,SimulatedAnnealingSampler,lucas,True,3,211.0,135.0,1.5629629629629629,0.111,5,10,1000,linear,0.1,0.5
15,53,15,SimulatedAnnealingSampler,exact,True,3,286.3333333333333,135.0,2.1209876543209876,0.077,5,10,1000,geometric,0.01,0.1
15,46,16,SimulatedAnnealingSampler,lucas,True,5,174.6,104.00000000000006,1.6788461538461528,0.11,5,10,1000,linear,0.1,0.5
15,46,16,SimulatedAnnealingSampler,exact,True,5,239.0,104.00000000000006,2.298076923076922,0.078,5,10,1000,geometric,0.01,0.1
15,50,17,SimulatedAnnealingSampler,lucas,True,5,171.6,120.00000000000006,1.4299999999999993,0.107,5,10,1000,linear,0.1,0.5
15,50,17,SimulatedAnnealingSampler,exact,True,4,251.25,120.00000000000006,2.093749999999999,0.082,5,10,1000,geometric,0.01,0.1
